实体id,实体名称,预警指数,此次预警时间,最早预警时间,预警理由,集资模式,风险评级,业态类型,所属行业,问题平台,省份,城市,实体类别,实体来源,收益率,收益率大小所属分位点,担保承诺,煽动性广告数量,煽动性广告数所属分位点,负面舆情数量,负面舆情数所属分位点,诉讼记录数量,诉讼记录数所属分位点,经营异常数量,经营异常数所属分位点,赞成数,反对数
2236,一一贷（京）,53.75,2018-04-15,2018-01-31,暂无,,不详,,,,上海,上海,平台,网贷之家,13%,50%,3,0,不详,0,不详,0,不详,0,不详,0,0
1913,信融财富,53.675,2018-04-15,2018-03-18,"煽动性广告多；
",,不详,互联网资产管理,,,广东,深圳,平台,网贷之家,12%,50%,3,100,85%,0,65%,0,不详,0,不详,0,0
1995,合众e贷,53.675,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,310,95%,1,不详,0,不详,0,不详,0,0
1861,粒子财富,53.525,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,四川,成都,平台,网贷之家,12%,50%,3,3,65%,0,不详,0,不详,0,不详,0,0
405,摩根浦捷贷,53.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,深圳,平台,网贷之家,18%,75%,3,0,不详,0,不详,0,不详,0,不详,0,0
770,贷帮,53.0,2018-04-15,2018-01-10,"诉讼记录多；
煽动性广告多；
",,不详,N,,,广东,深圳,平台,网贷之家,12%,50%,3,2,80%,3,45%,1,80%,0,不详,0,0
4897,国际微交易,53.0,2018-04-15,2018-01-30,"负面舆情多；
诉讼记录多；
煽动性广告多；
收益率过高；
经营异常多；
","项目投资及其它方式,项目投资及其它方式",大,微盘,民间投融资类中介机构,无,广东,广州,工司,数据库,不详,95%,3,255,95%,72,95%,1,80%,1,85%,2,0
44,喜投网,52.925,2018-04-15,2018-01-31,"煽动性广告多；
经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,38,90%,2,30%,0,不详,1,85%,0,0
2438,皖都金融,52.925,2018-04-15,2018-03-18,暂无,,不详,网络借贷,,预警,安徽,合肥,平台,网贷之家,12%,50%,3,0,40%,0,45%,0,不详,0,不详,0,0
1371,小宝金融,52.7,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,互联网资产管理,,,广东,深圳,平台,网贷之家,12%,50%,3,137,85%,1,不详,0,不详,0,不详,0,0
1321,企额贷,52.55,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,上海,上海,平台,网贷之家,12%,50%,3,0,不详,0,不详,0,不详,0,不详,0,0
1852,众可贷,52.55,2018-04-15,2018-01-10,"诉讼记录多；
",,不详,网络借贷,,,四川,成都,平台,网贷之家,12%,50%,3,6,60%,0,不详,13,90%,0,不详,0,0
1957,小微金融,52.55,2018-04-15,2018-03-18,"煽动性广告多；
经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,27,95%,0,65%,0,不详,1,85%,0,0
272,宜聚网,52.4,2018-04-15,2018-04-08,"诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,69,85%,1,不详,1,80%,0,不详,0,0
1848,天涯好收益,52.4,2018-04-15,2018-01-10,暂无,,不详,,,,北京,北京,平台,网贷之家,12%,50%,3,0,55%,0,不详,0,不详,0,不详,0,0
183,贝贝投,52.25,2018-04-15,2018-01-30,"经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,0,30%,0,不详,0,不详,1,85%,0,0
1050,班汇通,52.25,2018-04-15,2018-01-30,暂无,,不详,网络借贷,,,上海,上海,平台,网贷之家,12%,50%,3,3,45%,0,不详,0,不详,0,不详,0,0
2101,睿信财富,52.25,2018-04-15,2018-01-10,"诉讼记录多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,0,不详,0,不详,7,90%,0,不详,0,0
3624,金疙瘩,52.1667,2018-04-15,2018-01-30,暂无,,不详,互联网资产管理,,,广东,深圳,工司,数据库,8%,5%,3,32,70%,0,不详,0,不详,0,不详,0,0
2450,小企业e家,52.0,2018-04-15,2018-04-15,"诉讼记录多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,6%,不详,3,0,65%,0,不详,100,95%,0,不详,0,0
2480,盛世典当,52.0,2018-04-15,2018-01-10,暂无,null,大,,无,无,福建,厦门,平台,网贷之家,不详,不详,3,0,20%,2,30%,0,不详,0,不详,1,0
1812,稳通金融,51.7286,2018-04-15,2018-01-10,"诉讼记录多；
收益率过高；
经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,24%,90%,3,0,不详,1,不详,2,85%,1,85%,0,0
337,好又贷,51.5,2018-04-15,2018-01-30,"煽动性广告多；
",,不详,网络借贷,,,广东,广州,平台,网贷之家,12%,50%,3,20,80%,1,不详,0,不详,0,不详,0,0
1008,晴天助,51.5,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,网络借贷,,,浙江,杭州,平台,网贷之家,12%,50%,3,36,85%,0,60%,0,不详,0,不详,0,0
2166,钱布袋,51.5,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,河北,石家庄,平台,网贷之家,12%,50%,3,2,35%,0,不详,0,不详,0,不详,0,0
6713,宝盛微交易,51.5,2018-04-15,2018-01-30,"负面舆情多；
收益率过高；
",,小,微盘,,无,hk,,工司,数据库,85%,95%,3,13,75%,15,80%,0,不详,0,不详,2,0
411,迪迪贷,51.05,2018-04-15,2018-01-30,暂无,,不详,网络借贷,,,河南,郑州,平台,网贷之家,12%,50%,3,3,50%,0,不详,0,不详,0,不详,0,0
2281,熊猫金库,51.0,2018-04-15,2018-01-10,"煽动性广告多；
经营异常多；
存在担保承诺；",无,小,网络借贷,无,无,广东,广州,平台,网贷之家,12%,40%,1,14,80%,1,不详,0,不详,1,85%,1,0
6,鼎信贷,50.975,2018-04-15,2018-04-15,"诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,浙江,温州,平台,网贷之家,12%,50%,3,19,85%,0,30%,1,80%,0,不详,0,0
2184,诺云汇,50.8333,2018-04-15,2018-03-25,暂无,,不详,互联网资产管理,,,北京,北京,平台,网贷之家,8%,5%,3,0,50%,0,不详,0,不详,0,不详,0,0
985,信贷通,50.525,2018-04-15,2018-04-01,"诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,河北,石家庄,平台,网贷之家,12%,50%,3,28,85%,1,不详,8,90%,0,不详,0,0
1366,小鸡理财,50.525,2018-04-15,2018-04-08,"经营异常多；
",,不详,网络借贷,,,浙江,宁波,平台,网贷之家,12%,50%,3,11,70%,0,不详,0,不详,1,85%,0,0
31129,恒信贵金属,50.5,2018-04-15,2018-04-15,"负面舆情多；
",,不详,,,,河北,石家庄,平台,系统感知,不详,不详,3,15,75%,118,95%,0,不详,0,不详,0,0
23192,小满金服,50.4286,2018-04-15,2018-01-30,"负面舆情多；
煽动性广告多；
",,不详,网络众筹,,无,辽宁,大连,工司,数据库,不详,不详,3,0,80%,13,80%,0,不详,0,不详,0,2
964,宝点网,50.375,2018-04-15,2018-04-08,"诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,四川,成都,平台,网贷之家,12%,50%,3,118,85%,1,不详,28,95%,0,不详,0,0
1960,合力贷,50.375,2018-04-15,2018-01-10,"诉讼记录多；
",,不详,网络借贷,,,北京,朝阳,平台,网贷之家,12%,50%,3,3,75%,0,不详,3,85%,0,不详,0,0
910,合时代,50.15,2018-04-15,2018-01-30,"煽动性广告多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,80,95%,1,不详,0,不详,0,不详,0,0
311,银湖网,50.075,2018-04-15,2018-01-30,"煽动性广告多；
经营异常多；
",,不详,网络借贷,,,云南,昆明,平台,网贷之家,12%,50%,3,61,85%,2,30%,0,不详,1,85%,0,0
913,立业贷,50.075,2018-04-15,2018-01-30,"煽动性广告多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,50%,3,15,80%,0,不详,0,不详,0,不详,0,0
5,财富观,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,网络借贷,,,宁夏,银川,平台,网贷之家,12%,40%,3,186,90%,0,不详,0,不详,0,不详,0,0
10,我要金蛋,50.0,2018-04-15,2018-01-10,"经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,1,30%,0,不详,0,不详,1,85%,0,0
62,中恒宝,50.0,2018-04-15,2018-01-30,"经营异常多；
",,不详,网络借贷,,,重庆,重庆,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,1,85%,0,0
95,三好贷,50.0,2018-04-15,2018-01-31,"经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,1,85%,0,0
106,分钱网,50.0,2018-04-15,2018-01-31,暂无,,不详,网络借贷,,,北京,北京,平台,网贷之家,12%,40%,3,13,60%,0,不详,0,不详,0,不详,0,0
120,木头人,50.0,2018-04-15,2018-04-15,暂无,,不详,网络借贷,,,广东,东莞,平台,网贷之家,10%,30%,3,8,75%,3,45%,0,不详,0,不详,0,0
133,华丰金融,50.0,2018-04-15,2018-01-30,暂无,,不详,网络借贷,,,新疆,乌鲁木齐,平台,网贷之家,12%,40%,3,7,60%,0,不详,0,不详,0,不详,0,0
136,利往行,50.0,2018-04-15,2018-01-30,暂无,,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,0,不详,0,0
142,利巨人,50.0,2018-04-15,2018-01-31,"诉讼记录多；
",,不详,网络借贷,,,四川,成都,平台,网贷之家,12%,40%,3,0,不详,0,不详,1,80%,0,不详,0,0
150,超爱财,50.0,2018-04-15,2018-01-30,"煽动性广告多；
",,不详,网络借贷,,,上海,上海,平台,网贷之家,12%,40%,3,41,80%,0,不详,0,不详,0,不详,0,0
153,中网国投,50.0,2018-04-15,2018-01-30,暂无,无,小,互联网资产管理,,无,安徽,杭州,平台,网贷之家,9%,15%,3,21,70%,7,70%,0,不详,0,不详,1,0
162,钱道网,50.0,2018-04-15,2018-01-31,"煽动性广告多；
",,不详,网络借贷,,,内蒙古,呼和浩特,平台,网贷之家,12%,40%,3,78,80%,0,不详,0,不详,0,不详,0,0
242,余易贷,50.0,2018-04-15,2018-01-31,暂无,,不详,网络借贷,,,湖南,长沙,平台,网贷之家,12%,40%,3,14,70%,1,不详,0,不详,0,不详,0,0
269,和信贷,50.0,2018-04-15,2018-01-30,"负面舆情多；
煽动性广告多；
",,不详,网络借贷,,,北京,朝阳,平台,网贷之家,10%,20%,3,90,95%,97,95%,0,不详,0,不详,0,0
291,网利宝,50.0,2018-04-15,2018-01-30,"煽动性广告多；
经营异常多；
",,不详,网络借贷,,,北京,朝阳,平台,网贷之家,9%,10%,3,260,95%,6,65%,0,不详,1,85%,0,0
393,湖湘贷,50.0,2018-04-15,2018-01-30,"煽动性广告多；
",,不详,网络借贷,,,湖南,长沙,平台,网贷之家,不详,20%,3,52,80%,3,45%,0,不详,0,不详,0,0
400,果拾金融,50.0,2018-04-15,2018-03-18,暂无,,不详,互联网资产管理,,,北京,北京,平台,网贷之家,7%,5%,3,0,20%,3,45%,0,不详,0,不详,0,0
437,靠谱鸟,50.0,2018-04-15,2018-01-10,暂无,无,小,网络借贷,无,预警,北京,北京,平台,网贷之家,不详,不详,3,2,60%,6,65%,0,不详,0,不详,1,0
504,小算盘,50.0,2018-04-15,2018-01-10,"煽动性广告多；
经营异常多；
",,不详,网络借贷,,,浙江,杭州,平台,网贷之家,不详,40%,3,85,90%,6,65%,0,不详,1,85%,0,0
556,平安理财网,50.0,2018-04-15,2018-03-18,暂无,,不详,网络借贷,,,北京,北京,平台,网贷之家,12%,40%,3,1,不详,0,不详,0,不详,0,不详,0,0
646,空中金融,50.0,2018-04-15,2018-04-15,"诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,北京,北京,平台,网贷之家,8%,5%,3,60,85%,3,45%,23,95%,0,不详,0,0
763,向日葵贷,50.0,2018-04-15,2018-01-10,"诉讼记录多；
",,不详,网络借贷,,预警,浙江,杭州,平台,网贷之家,12%,40%,3,0,不详,0,不详,21,95%,0,不详,0,0
894,团贷网,50.0,2018-04-15,2018-01-10,"负面舆情多；
煽动性广告多；
收益率过高；
",无,不详,网络借贷,,无,广东,东莞,平台,网贷之家,11%,95%,3,475,95%,13,80%,0,不详,0,不详,0,1
902,口袋理财,50.0,2018-04-15,2018-03-18,"负面舆情多；
煽动性广告多；
",,不详,网络借贷,,,上海,上海,平台,网贷之家,不详,不详,3,20,85%,14,80%,0,不详,0,不详,0,0
907,人人聚财,50.0,2018-04-15,2018-04-15,"负面舆情多；
诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,10%,20%,3,71,90%,16,80%,10,90%,0,不详,0,0
974,世纪金服,50.0,2018-04-15,2018-01-30,"经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,3,75%,0,不详,0,不详,1,85%,0,0
1017,宜泉资本,50.0,2018-04-15,2018-04-01,暂无,,不详,互联网资产管理,,,上海,上海,平台,网贷之家,不详,15%,3,24,75%,3,45%,0,不详,0,不详,0,0
1028,小小理财,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,浙江,,平台,网贷之家,12%,40%,3,25,65%,0,不详,0,不详,0,不详,0,0
1039,洋钱罐,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",无,小,网络借贷,无,无,北京,北京,平台,网贷之家,12%,40%,3,48,85%,1,不详,0,不详,0,不详,1,0
1070,易极贷,50.0,2018-04-15,2018-01-31,暂无,,不详,,,,广东,深圳,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,0,不详,0,0
1127,钱来网,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,7,55%,0,不详,0,不详,0,不详,0,0
1145,聚雪球,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,辽宁,沈阳,平台,网贷之家,12%,40%,3,8,65%,0,不详,0,不详,0,不详,0,0
1146,华赢贷,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,浙江,杭州,平台,网贷之家,12%,40%,3,7,45%,0,不详,0,不详,0,不详,0,0
1158,盛世开元,50.0,2018-04-15,2018-01-10,"经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,46,75%,0,不详,0,不详,1,85%,0,0
1162,潮人贷,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,汕头,平台,网贷之家,12%,40%,3,1,65%,0,不详,0,不详,0,不详,0,0
1166,小资钱包,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,北京,北京,平台,网贷之家,12%,40%,3,4,55%,0,不详,0,不详,0,不详,0,0
1173,金麦子,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,东莞,平台,网贷之家,12%,40%,3,3,30%,0,不详,0,不详,0,不详,0,0
1175,贝尔在线,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,网络借贷,,,江苏,苏州,平台,网贷之家,12%,40%,3,31,80%,0,65%,0,不详,0,不详,0,0
1176,小白菜理财,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,贵州,贵阳,平台,网贷之家,12%,40%,3,1,不详,0,不详,0,不详,0,不详,0,0
1212,信广立诚贷,50.0,2018-04-15,2018-01-10,"负面舆情多；
煽动性广告多；
",无,小,网络借贷,无,无,北京,朝阳,平台,网贷之家,8%,10%,3,266,95%,67,95%,0,不详,0,不详,1,0
1220,惠农聚宝,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,网络借贷,,,北京,朝阳,平台,网贷之家,12%,40%,3,172,90%,0,30%,0,不详,0,不详,0,0
1249,来存吧,50.0,2018-04-15,2018-04-01,"煽动性广告多；
",,不详,网络借贷,,,浙江,杭州,平台,网贷之家,不详,20%,3,36,80%,9,75%,0,不详,0,不详,0,0
1360,微邦金融,50.0,2018-04-15,2018-01-10,暂无,,不详,互联网资产管理,,,广东,东莞,平台,网贷之家,12%,40%,3,38,75%,0,不详,0,不详,0,不详,0,0
1418,蚂蚁理财,50.0,2018-04-15,2018-01-10,"经营异常多；
",,不详,网络借贷,,,浙江,杭州,平台,网贷之家,12%,40%,3,2,40%,0,不详,0,不详,1,85%,0,0
1680,宜聚宝,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,3,30%,0,不详,0,不详,0,不详,0,0
1690,深宜金服,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,提现困难,广东,深圳,平台,网贷之家,12%,40%,3,0,60%,0,55%,0,不详,0,不详,0,0
1711,Me金融,50.0,2018-04-15,2018-04-15,暂无,,不详,网络借贷,,,北京,北京,平台,网贷之家,不详,不详,3,0,20%,3,45%,0,不详,0,不详,0,0
1727,生金所,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,山东,东营,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,0,不详,0,0
1760,晋商金服,50.0,2018-04-15,2018-03-18,"诉讼记录多；
",,不详,网络借贷,,,浙江,温州,平台,网贷之家,12%,40%,3,0,20%,0,不详,5,90%,0,不详,0,0
1774,金坳财富,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,互联网资产管理,,,上海,上海,平台,网贷之家,12%,40%,3,53,80%,0,45%,0,不详,0,不详,0,0
1806,极光金融,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,1,60%,0,不详,0,不详,0,不详,0,0
1822,得融在线,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,北京,北京,平台,网贷之家,12%,40%,3,30,75%,0,不详,0,不详,0,不详,0,0
1823,乐升易贷,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,安徽,宣城,平台,网贷之家,12%,40%,3,9,55%,0,不详,0,不详,0,不详,0,0
1830,前海P2P,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,0,35%,0,不详,0,不详,0,不详,0,0
1838,爱投投,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,江苏,南京,平台,网贷之家,12%,40%,3,0,55%,0,不详,0,不详,0,不详,0,0
1917,拓道金服,50.0,2018-04-15,2018-03-25,"诉讼记录多；
煽动性广告多；
经营异常多；
",,不详,网络借贷,,,浙江,杭州,平台,网贷之家,9%,10%,3,117,90%,6,65%,1,80%,1,85%,0,0
1943,车e融,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,网络借贷,,,北京,北京,平台,网贷之家,12%,40%,3,9,80%,0,不详,0,不详,0,不详,0,0
1969,小鹅e贷,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,,广东,揭阳,平台,网贷之家,12%,40%,3,0,50%,0,不详,0,不详,0,不详,0,0
1985,中瑞财富,50.0,2018-04-15,2018-01-10,暂无,,小,网络借贷,,无,北京,北京,平台,网贷之家,12%,40%,3,0,40%,2,30%,0,不详,0,不详,1,1
2014,一贷添交,50.0,2018-04-15,2018-01-10,暂无,,不详,网络借贷,,预警,西藏,拉萨,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,0,不详,0,0
2021,天添钱,50.0,2018-04-15,2018-01-10,"诉讼记录多；
",,不详,网络借贷,,无,广东,惠州,平台,网贷之家,12%,40%,3,3,55%,0,不详,1,80%,0,不详,1,1
2100,隆筹金融,50.0,2018-04-15,2018-01-10,暂无,,不详,,,,上海,上海,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,0,不详,0,0
2133,小贷吧,50.0,2018-04-15,2018-01-10,暂无,无,不详,网络借贷,无,无,广东,广州,平台,网贷之家,12%,40%,3,1,60%,1,不详,0,不详,0,不详,2,0
2152,爱木财富,50.0,2018-04-15,2018-03-18,暂无,,不详,,,,北京,北京,平台,网贷之家,不详,不详,3,29,70%,6,65%,0,不详,0,不详,0,0
2195,慧融财富,50.0,2018-04-15,2018-03-18,"诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,浙江,杭州,平台,网贷之家,10%,25%,3,161,90%,3,45%,1,80%,0,不详,0,0
2259,微信贷,50.0,2018-04-15,2018-01-10,"煽动性广告多；
经营异常多；
",,不详,网络借贷,,,北京,北京,平台,网贷之家,12%,40%,3,29,95%,3,45%,0,不详,1,85%,0,0
2321,富二贷,50.0,2018-04-15,2018-01-10,"诉讼记录多；
",,不详,网络借贷,,,上海,上海,平台,网贷之家,12%,40%,3,0,75%,0,不详,1,80%,0,不详,0,0
2404,川建恒升,50.0,2018-04-15,2018-01-10,暂无,,不详,,,,陕西,延安,平台,网贷之家,12%,40%,3,0,不详,0,不详,0,不详,0,不详,0,0
2511,巨人理财,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",无,小,网络借贷,无,无,上海,,平台,网贷之家,12%,40%,3,63,85%,10,75%,0,不详,0,不详,1,0
2514,保澜贷,50.0,2018-04-15,2018-01-10,"煽动性广告多；
",,不详,网络借贷,,,上海,上海,平台,网贷之家,12%,40%,3,237,90%,0,不详,0,不详,0,不详,0,0
2618,滴水贷,50.0,2018-04-15,2018-03-25,"收益率过高；
经营异常多；
",,不详,网络借贷,,,广东,深圳,平台,网贷之家,不详,95%,3,4,70%,3,45%,0,不详,1,85%,0,0
2707,粤盛金融,50.0,2018-04-15,2018-01-31,暂无,,不详,网络借贷,,,广东,深圳,平台,网贷之家,12%,40%,3,14,70%,0,不详,0,不详,0,不详,0,0
3240,代代还,50.0,2018-04-15,2018-04-15,"煽动性广告多；
",,不详,网络借贷,,,广东,深圳,工司,数据库,不详,不详,3,152,90%,7,70%,0,不详,0,不详,0,0
3558,今日理财,50.0,2018-04-15,2018-01-30,"煽动性广告多；
",,不详,门户导航,,无,北京,北京,工司,数据库,不详,不详,3,103,85%,3,45%,0,不详,0,不详,0,1
3577,中南信达,50.0,2018-04-15,2018-04-15,暂无,,不详,互联网资产管理,,,北京,北京,工司,数据库,不详,不详,3,6,65%,8,70%,0,不详,0,不详,0,0
3645,手机钱包,50.0,2018-04-15,2018-04-08,"煽动性广告多；
经营异常多；
",,不详,网络借贷,,,广东,广州,工司,数据库,不详,不详,3,138,90%,3,45%,0,不详,1,85%,0,0
4222,京津冀,50.0,2018-04-15,2018-04-15,"煽动性广告多；
",无,不详,互联网基金销售,,无,北京,北京,工司,数据库,不详,不详,3,148,95%,5,60%,0,不详,0,不详,0,1
6299,禾中集团,50.0,2018-04-15,2018-01-30,暂无,,不详,金融超市,,无,山东,青岛,工司,数据库,12%,40%,3,1,75%,0,70%,0,不详,0,不详,1,1
6786,百姓网,50.0,2018-04-15,2018-01-30,"诉讼记录多；
煽动性广告多；
存在担保承诺；",null,不详,网络借贷,无,无,上海,上海,工司,数据库,不详,不详,1,93,85%,6,65%,16,90%,0,不详,0,1
7808,旺贷,50.0,2018-04-15,2018-04-01,暂无,,不详,网络借贷,,,上海,上海,工司,数据库,不详,不详,3,0,40%,3,45%,0,不详,0,不详,0,0
7902,金猪理财,50.0,2018-04-15,2018-03-18,暂无,,不详,网络借贷,,,浙江,杭州,平台,网贷之家,12%,40%,3,0,40%,0,不详,0,不详,0,不详,0,0
8290,壹号投资,50.0,2018-04-15,2018-01-30,暂无,,不详,网络借贷,,,广东,深圳,工司,数据库,12%,40%,3,0,45%,0,不详,0,不详,0,不详,0,0
9270,齐鲁商品,50.0,2018-04-15,2018-01-30,暂无,,小,交易所,,无,北京,北京,工司,数据库,不详,不详,3,0,45%,3,45%,0,不详,0,不详,1,0
9772,友融,50.0,2018-04-15,2018-04-08,"诉讼记录多；
",无,不详,互联网资产管理,,无,上海,上海,工司,数据库,不详,不详,3,2,75%,3,45%,1,80%,0,不详,0,1
11070,华银,50.0,2018-04-15,2018-01-30,"煽动性广告多；
",无,不详,互联网基金销售,,无,广东,深圳,工司,数据库,不详,不详,3,31,85%,3,45%,0,不详,0,不详,0,1
11153,好险啊,50.0,2018-04-15,2018-04-08,暂无,,不详,互联网保险,,无,北京,北京,工司,数据库,不详,不详,3,3,30%,3,45%,0,不详,0,不详,0,1
11547,裕晋投资,50.0,2018-04-15,2018-04-15,暂无,,不详,互联网资产管理,,,广东,深圳,工司,数据库,不详,不详,3,0,不详,0,不详,0,不详,0,不详,0,0
13088,苏商,50.0,2018-04-15,2018-03-25,"煽动性广告多；
",,不详,互联网资产管理,,,广东,深圳,工司,数据库,不详,不详,3,18,80%,3,45%,0,不详,0,不详,0,0
14635,华夏融创,50.0,2018-04-15,2018-01-30,暂无,无,大,互联网资产管理,无,无,北京,朝阳,工司,数据库,不详,不详,3,0,55%,3,45%,0,不详,0,不详,1,0
15071,英皇金融国际,50.0,2018-04-15,2018-04-08,"煽动性广告多；
",,大,交易所,,无,hk,,工司,数据库,不详,不详,3,48,85%,4,55%,0,不详,0,不详,1,0
15186,合星金控,50.0,2018-04-15,2018-01-30,"煽动性广告多；
",,不详,互联网资产管理,,,上海,上海,工司,数据库,不详,不详,3,7,80%,6,65%,0,不详,0,不详,0,0
15498,集趣,50.0,2018-04-15,2018-01-30,暂无,,大,非法集资,,无,浙江,杭州,工司,数据库,12%,40%,3,15,65%,0,不详,0,不详,0,不详,1,0
16195,大连贵金属交易中心,50.0,2018-04-15,2018-03-18,"诉讼记录多；
",,大,交易所,,无,辽宁,大连,工司,数据库,不详,不详,3,0,20%,3,45%,11,90%,0,不详,1,0
17458,爱利是,50.0,2018-04-15,2018-01-30,暂无,,不详,网络借贷,,良性退出,上海,上海,平台,网贷之家,12%,40%,3,1,20%,0,不详,0,不详,0,不详,0,0
19222,四川川商商品交易中心,50.0,2018-04-15,2018-02-04,暂无,,小,交易所,,无,四川,成都,工司,数据库,不详,不详,3,0,20%,6,65%,0,不详,0,不详,1,0
20582,易交易,50.0,2018-04-15,2018-03-18,"煽动性广告多；
",,不详,互联网资产管理,,,上海,,工司,数据库,不详,不详,3,47,90%,4,55%,0,不详,0,不详,0,0
21501,好多宝,50.0,2018-04-15,2018-03-25,"煽动性广告多；
",,不详,网络借贷,,,广东,深圳,工司,数据库,不详,不详,3,106,85%,6,65%,0,不详,0,不详,0,0
22178,功夫贷,50.0,2018-04-15,2018-03-18,"诉讼记录多；
煽动性广告多；
",,不详,网络借贷,,,浙江,杭州,工司,数据库,不详,60%,3,28,85%,9,75%,7,90%,0,不详,0,0
23034,东南大宗商品交易中心,50.0,2018-04-15,2018-04-01,"诉讼记录多；
经营异常多；
",,大,交易所,,网页无法访问,福建,泉州,工司,数据库,不详,不详,3,0,35%,3,45%,17,90%,1,85%,1,0
23160,信邦,50.0,2018-04-15,2018-04-08,"负面舆情多；
煽动性广告多；
",,不详,网络借贷,,,广东,深圳,工司,数据库,不详,不详,3,161,90%,14,80%,0,不详,0,不详,0,0
23524,水滴互助,50.0,2018-04-15,2018-01-30,"煽动性广告多；
",,小,互联网保险,,无,北京,朝阳,工司,数据库,不详,不详,3,444,95%,3,45%,0,不详,0,不详,0,1
25377,快投,50.0,2018-04-15,2018-04-01,"诉讼记录多；
煽动性广告多；
",,不详,网络众筹,,无,北京,朝阳,工司,数据库,不详,不详,3,108,90%,7,70%,4,90%,0,不详,0,1
25644,中国比特币,50.0,2018-04-15,2018-04-01,"煽动性广告多；
",无,不详,交易所,,无,北京,朝阳,工司,数据库,不详,不详,3,113,90%,8,70%,0,不详,0,不详,0,1
